12
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 2  2  
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2  
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2  
11 7  0  0  7  7  0  0  7  7  0  0  7  7  0  0  7  2  2  
11 7  0  0  7  7  0  0  7  7  0  0  7  7  0  0  7  2  2  
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2  
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2  
11 7  0  0  7  7  0  0  7  7  0  0  7  7  0  0  7  2  2  
11 7  0  0  7  7  0  0  7  7  0  0  7  7  0  0  7  2  2  
11 7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  7  2  2
City
1
5
4  4  4  4  4  14 8  8  8  15 8  8  8  2  4  4  4  4  4
4  4  4  4  4  4  8  8  8  15 8  8  8  4  4  4  4  4  4
4  4  4  4  4  2  8  8  8  8  8  8  8  14 4  4  4  4  4
4  4  4  4  4  4  8  8  8  15 8  8  8  4  4  4  4  4  4
4  4  4  4  4  14 8  8  8  15 8  8  8  2  4  4  4  4  4
4  4  4  4  4  4  8  8  8  15 8  8  8  4  4  4  4  4  4
4  4  4  4  4  2  8  8  8  8  8  8  8  14 4  4  4  4  4
4  4  4  4  4  4  8  8  8  15 8  8  8  4  4  4  4  4  4
4  4  4  0  0  0  8  8  8  15 8  8  8  2  4  4  4  4  4
4  4  4  0  14 0  8  8  8  15 8  8  8  4  4  4  4  4  4
4  4  4  0  0  0  8  8  8  8  8  8  8  14 4  4  4  4  4
4  4  4  4  4  4  8  8  8  15 8  8  8  4  4  4  4  4  4
4  4  4  4  4  14 8  8  8  15 8  8  8  2  4  4  4  4  4
4  4  4  4  4  4  8  8  8  15 8  8  8  4  4  4  4  4  4
4  4  4  4  4  2  8  8  8  8  8  8  8  14 4  4  4  4  4
4  4  4  4  4  4  8  8  8  15 8  8  8  4  4  4  4  4  4
4  4  4  4  4  14 8  8  8  15 8  8  8  2  4  4  4  4  4
4  4  4  4  4  4  8  8  8  15 8  8  8  4  4  4  4  4  4
4  4  4  4  4  2  8  8  8  8  8  8  8  14 4  4  4  4  4
Red Airbase
1
10
14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
14 14 14 14 14 14 14 14 14 14 14 10 14 14 14 14 14 14 14 
14 14 14 10 14 14 14 14 14 14 14 14 10 10 14 14 14 14 14 
14 14 14 14 10 10 14 10 14 14 14 10 14 14 14 14 14 14 14 
14 14 14 10 14 14 14 14 10 10 14 14 14 14 10 14 14 14 14 
14 14 14 14 14 14 14 10 14 14 14 14 14 14 14 10 10 14 14 
14 14 14 14 14 14 14 14 14 14 14 14 14 14 10 14 14 14 14 
14 14 14 14 14 14 14 14 10 14 14 14 14 14 14 14 14 14 14 
14 14 14 14 14 14 14 14 14 10 10 14 14 14 14 14 14 14 14 
14 14 14 10 14 14 14 14 10 14 14 14 14 14 14 14 14 14 14 
14 14 14 14 10 10 14 14 14 14 10 14 14 14 14 10 14 14 14 
14 14 14 10 14 14 14 14 14 14 14 10 10 14 14 14 10 10 14 
14 14 14 14 14 14 14 14 14 14 10 14 14 14 14 10 14 14 14 
14 14 14 14 10 14 14 14 14 14 14 14 14 14 14 14 14 14 14 
14 14 14 14 14 10 10 14 14 14 14 14 10 14 14 14 14 14 14 
14 14 14 14 10 14 14 14 14 14 14 14 14 10 10 14 14 14 14 
14 14 14 14 14 14 14 14 14 14 14 14 10 14 14 14 14 14 14 
14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 
14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 
Shore
2
0
9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  
9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  
9  9  11 9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9
9  9  11 9  9  9  9  11 9  9  9  9  9  9  9  9  9  9  9  
9  11 9  9  9  9  9  11 9  9  9  9  11 9  9  9  9  9  9  
9  9  11 9  9  9  11 9  9  9  9  9  11 9  9  9  9  11 9  
9  9  11 9  9  9  9  11 9  9  9  11 9  9  9  9  9  11 9  
9  9  9  9  9  9  9  11 9  9  9  9  11 9  9  9  11 9  9
9  9  9  9  9  9  9  9  9  9  9  9  11 9  9  9  9  11 9  
9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  11 9
9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  
9  9  9  9  9  9  9  9  9  9  9  9  9  9  11 9  9  9  9  
9  9  9  9  9  9  9  9  9  11 9  9  9  9  11 9  9  9  9  
9  9  9  9  11 9  9  9  9  11 9  9  9  11 9  9  9  9  9  
9  9  9  9  11 9  9  9  11 9  9  9  9  9  11 9  9  9  9  
9  9  9  11 9  9  9  9  9  11 9  9  9  9  11 9  9  9  9  
9  9  9  9  11 9  9  9  9  11 9  9  9  9  9  9  9  9  9  
9  9  9  9  11 9  9  9  9  9  9  9  9  9  9  9  9  9  9  
9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9  9
Shallow Water
20
1
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  7  7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  7  7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  7  7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  7  7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9  
9  9  9  8  7  7  7  7  7  15 7  7  7  7  7  8  9  9  9
9  9  9  8  7  7  7  7  7  7  7  7  7  7  7  8  9  9  9
Bridge
1
-5
10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
10 2  2  10 10 10 2  2  10 10 10 10 10 10 10 10 10 10 10
2  2  2  2  10 2  2  2  2  10 10 10 10 10 10 10 10 10 10
2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 10 10
2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 10 10
10 2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 6  10 10
2  2  2  2  2  2  2  2  10 10 10 10 10 6  6  6  6  10 10
2  2  2  2  2  2  2  2  6  6  6  6  6  6  6  6  6  10 10
2  2  2  2  2  2  2  2  6  6  6  6  6  6  6  6  6  10 10
2  2  2  2  2  2  2  2  6  6  6  6  6  6  6  6  6  10 10
2  2  2  2  2  2  2  2  10 10 10 10 10 6  6  6  6  10 10
10 10 2  2  2  2  2  2  2  10 10 10 10 10 10 10 6  10 10
2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 10 10
2  2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 10 10
2  2  2  2  2  2  2  2  2  10 10 10 10 10 10 10 10 10 10
10 2  2  2  2  10 2  2  10 10 10 10 10 10 10 10 10 10 10
10 10 2  2  10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
Forest
4
6
9  9  9  9  9  14 8  8  8  15 8  8  8  2  9  9  9  9  9
9  9  9  9  9  9  8  8  8  15 8  8  8  9  9  9  9  9  9
9  9  9  9  9  2  8  8  8  8  8  8  8  14 9  9  9  9  9
9  9  9  9  9  9  8  8  8  15 8  8  8  9  9  9  9  9  9
9  9  9  9  9  14 8  8  8  15 8  8  8  2  9  9  9  9  9
9  9  9  9  9  9  8  8  8  15 8  8  8  9  9  9  9  9  9
9  9  9  9  9  2  8  8  8  8  8  8  8  14 9  9  9  9  9
9  9  9  9  9  9  8  8  8  15 8  8  8  9  9  9  9  9  9
9  9  9  0  0  0  8  8  8  15 8  8  8  2  9  9  9  9  9
9  9  9  0  14 0  8  8  8  15 8  8  8  9  9  9  9  9  9
9  9  9  0  0  0  8  8  8  8  8  8  8  14 9  9  9  9  9
9  9  9  9  9  9  8  8  8  15 8  8  8  9  9  9  9  9  9
9  9  9  9  9  14 8  8  8  15 8  8  8  2  9  9  9  9  9
9  9  9  9  9  9  8  8  8  15 8  8  8  9  9  9  9  9  9
9  9  9  9  9  2  8  8  8  8  8  8  8  14 9  9  9  9  9
9  9  9  9  9  9  8  8  8  15 8  8  8  9  9  9  9  9  9
9  9  9  9  9  14 8  8  8  15 8  8  8  2  9  9  9  9  9
9  9  9  9  9  9  8  8  8  15 8  8  8  9  9  9  9  9  9
9  9  9  9  9  2  8  8  8  8  8  8  8  14 9  9  9  9  9
Red Airbase
1
10
